secID,ticker,exchangeCD,ListSectorCD,ListSector,transCurrCD,secShortName,secFullName,listStatusCD,listDate,delistDate,equTypeCD,equType,exCountryCD,partyID,totalShares,nonrestFloatShares,nonrestfloatA,officeAddr,primeOperating
"002633.XSHE","002633","XSHE",3,"中小板","CNY","*ST申科","申科滑动轴承股份有限公司","L","2011-11-22",,"A","沪深A股","CHN",58354,150000000,80212534,80212534,"浙江省绍兴市诸暨市陶朱街道望云路132号","生产销售：滑动轴承、工矿机电配件、机械产品及配件、电机产品（除汽车）、压缩机、发电设备、船舶配件；从事货物及技术的进出口业务。（上述经营范围不含国家法律法规规定禁止、限制和许可经营的项目。）其他内容不变。"
"002634.XSHE","002634","XSHE",3,"中小板","CNY","棒杰股份","浙江棒杰数码针织品股份有限公司","L","2011-12-05",,"A","沪深A股","CHN",57983,128056271,70506896,70506896,"浙江省金华市义乌市苏溪镇镇南小区","一般经营项目：服装、服装辅料、领带制造、销售；货物进出口、技术进出口；针织内衣、机织纯化纤面料织造、销售。"
"002635.XSHE","002635","XSHE",3,"中小板","CNY","安洁科技","苏州安洁科技股份有限公司","L","2011-11-25",,"A","沪深A股","CHN",59262,181030000,91824010,91824010,"江苏省苏州市吴中区光福镇福锦路8号","许可经营项目：包装装潢印刷品印刷；其他印刷品印刷。一般经营项目：生产销售：电子绝缘材料，玻璃及塑胶类防护盖板、触控盖板以及电子产品零配件组装；销售：电子零配件、工业胶带、塑胶制品；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。"
"002636.XSHE","002636","XSHE",3,"中小板","CNY","金安国纪","金安国纪科技股份有限公司","L","2011-11-25",,"A","沪深A股","CHN",57591,280000000,94765662,94765662,"上海市松江区工业区宝胜路33号","各类覆铜箔板、绝缘材料、半固化片及相关产品的研发和新产品的开发；相关工艺、设备设施的研发及开发。生产各类覆铜箔板、绝缘材料、半固化片及相关制品，销售公司自产产品；以及上述产品及其同类商品（特定商品除外）的批发、佣金代理（拍卖除外）、进出口业务，并提供相关配套服务（不涉及国营贸易管理商品，涉及配额、许可证管理商品的，按国家有关规定办理申请）。（涉及行政许可的凭许可证经营）。"
"002637.XSHE","002637","XSHE",3,"中小板","CNY","赞宇科技","浙江赞宇科技股份有限公司","L","2011-11-25",,"A","沪深A股","CHN",56987,160000000,114570629,114570629,"浙江省杭州市城头巷128号","从事表面活性剂等产品的研究开发和生产经营业务，以及技术转让、技术服务、检测业务和进出口业务。"
"002638.XSHE","002638","XSHE",3,"中小板","CNY","勤上光电","东莞勤上光电股份有限公司","L","2011-11-25",,"A","沪深A股","CHN",61705,374670000,365648100,365648100,"广东省东莞市常平镇横江厦村","生产和销售LED照明产品、LED背光源及LED显示屏、LED驱动电源及控制系统、LED芯片封装及销售、LED技术开发与服务，合同能源管理；照明工程、城市亮化、景观工程的设计、安装、维护；生产和销售工艺品（圣诞礼品、灯饰等）及五金制品（储物架等）、工艺家私、电线及其铜材等原辅材料、电缆、PVC塑胶材料、奇彩灯、光电子元器件、电器配件；货物进出口、技术进出口；节能服务（法律、行政法规禁止的项目除外，法律、行政法规限制的项目须取得许可后方可经营）。"
"002639.XSHE","002639","XSHE",3,"中小板","CNY","雪人股份","福建雪人股份有限公司","L","2011-12-05",,"A","沪深A股","CHN",61169,160000000,120400000,120400000,"福建省福州市长乐市闽江口工业区洞山西路","制造和销售冷冻、冷藏、空调、环保设备及制冷工程所需配套产品；制冷设备、环保设备安装调试、维修服务；制冷设备研发、技术咨询；钢结构制作与安装，防腐保温工程；许可范围的进出口业务；五金交电化工（不含化学危险品）及机电设备、金属材料的贸易销售。（以上经营范围涉及许可经营项目的，应在取得有关部门的许可后方可经营）。"
"002640.XSHE","002640","XSHE",3,"中小板","CNY","百圆裤业","山西百圆裤业连锁经营股份有限公司","L","2011-12-08",,"A","沪深A股","CHN",57984,211801535,97919938,97919938,"山西省太原市迎泽区建设南路632号盛饰大厦","一般经营项目：仓储服务，物流基地、物流中心的管理，包装服务，批发零售针纺织品、服装、缝纫机械、服装原材料、百货、皮革制品、家俱、工艺品、文化用品、五金交电、建材。服装加工、生产。房屋租赁，物业管理。企业管理咨询。"
"002641.XSHE","002641","XSHE",3,"中小板","CNY","永高股份","永高股份有限公司","L","2011-12-08",,"A","沪深A股","CHN",54754,432000000,342090000,342090000,"浙江省台州市黄岩经济开发区埭西路2号","生产销售日用塑胶制品、塑料管、塑料管子接头、塑料异型材、塑料板材、塑料棒材、塑胶阀门、塑料窨井盖、保温容器、橡胶密封垫圈、模具、水暖管道零件、金属紧固件、逆变器，铁法兰、PPR剪刀、PPR熔接器的销售，管道施工、设计、安装。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。"
"002642.XSHE","002642","XSHE",3,"中小板","CNY","荣之联","北京荣之联科技股份有限公司","L","2011-12-20",,"A","沪深A股","CHN",62216,399629107,165619787,165619787,"北京市海淀区北四环西路56号10层1002-1","许可经营项目：专业承包。一般经营项目：技术开发；技术转让；技术咨询；技术服务；软件服务；计算机技术培训；数据处理；计算机系统服务；生产、加工计算机硬件；销售机械电子设备、五金交电、化工产品（不含危险化学品及一类易制毒化学品）、仪器仪表、电子元器件、建筑材料、计算机及外围设备、计算机软硬件；租赁计算机、通讯设备；货物进出口、技术进出口、代理进出口；企业管理咨询。"
"002643.XSHE","002643","XSHE",3,"中小板","CNY","烟台万润","烟台万润精细化工股份有限公司","L","2011-12-20",,"A","沪深A股","CHN",38884,339871250,267752090,267752090,"山东省烟台市经济技术开发区五指山路11号","前置许可经营项目：安全生产许可证范围内的危险化学品生产(有效期以许可为准)。      一般经营项目：液晶材料、医药中间体、光电化学产品、专项化学用品(不含危险品）的开发、生产、销售；出口本企业自产的产品，进口本企业生产科研所需的原辅材料，机械设备，仪器仪表及零配件；房屋、设备的租赁。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。"
"002644.XSHE","002644","XSHE",3,"中小板","CNY","佛慈制药","兰州佛慈制药股份有限公司","L","2011-12-22",,"A","沪深A股","CHN",37095,204262800,177716000,177716000,"甘肃省兰州市佛慈大街68号","中成药、西药及包装品的生产、批发和零售；利用自有显示屏发布自产药品广告；自营和代理各类商品和技术进出口（国家限制和禁止的项目除外）。"
"002645.XSHE","002645","XSHE",3,"中小板","CNY","华宏科技","江苏华宏科技股份有限公司","L","2011-12-20",,"A","沪深A股","CHN",61170,156007800,42868800,42868800,"江苏省无锡市江阴市周庄镇澄杨路1118号","一般经营项目：新型液压打包机和剪切机、资源再利用设备、环境保护专用设备的开发、制造和销售：自营和代理各类商品和技术的进出口。"
"002646.XSHE","002646","XSHE",3,"中小板","CNY","青青稞酒","青海互助青稞酒股份有限公司","L","2011-12-22",,"A","沪深A股","CHN",61168,450000000,450000000,450000000,"青海省海东地区互助土族自治县威远镇西街6号","主营业务为青稞酒的研发、生产、销售，主要产品含互助、天佑德、八大作坊、永庆和等系列。"
"002647.XSHE","002647","XSHE",3,"中小板","CNY","宏磊股份","浙江宏磊铜业股份有限公司","L","2011-12-28",,"A","沪深A股","CHN",61708,219583000,76948040,76948040,"浙江省诸暨市经济开发区迎宾路2号","漆包线、铜管、铜线、铜棒、铜配件、铜工艺品的生产、销售，经营进出口业务（国家法律法规限制、禁止的除外），铜材料的研究开发、技术成果转让。铜杆的研发、生产及销售。"
"002648.XSHE","002648","XSHE",3,"中小板","CNY","卫星石化","浙江卫星石化股份有限公司","L","2011-12-28",,"A","沪深A股","CHN",60045,805087000,800000000,800000000,"浙江省嘉兴市南湖区嘉兴工业园区步焦路","经营范围：丙烯酸、丙烯酸甲酯、丙烯酸乙酯、丙烯酸正丁酯、丙烯酸异辛酯、丙烯酸及酯类重组分、织物涂层胶（以上产品凭有效的《嘉兴市危险化学品生产、储存批准证书》生产）、高吸水性树脂、喷水（汽）织机防水浆料、小雪胶片的生产；丙烯、乙醇、丁醇、异丁醇、2-辛醇、对苯二酚的批发及其进出口业务（《危险化学品经营许可证》有效期至2012年7月25日）。以上商品不涉及国营贸易、进出口配额许可证、出口配额招标、出口许可证等专项管理的商品。"
"002649.XSHE","002649","XSHE",3,"中小板","CNY","博彦科技","博彦科技股份有限公司","L","2012-01-06",,"A","沪深A股","CHN",63064,167730000,163577401,163577401,"北京市海淀区上地信息路18号上地创新大厦","信息技术开发、服务；计算机及设备软件的开发、设计、制作、测试、销售；为自产产品提供技术咨询和技术服务；计算机系统集成的设计、安装、调试、维护；以服务外包方式从事数据处理服务；企业管理咨询；信息技术培训；货物进出口、技术进出口、代理进出口。"
"002650.XSHE","002650","XSHE",3,"中小板","CNY","加加食品","加加食品集团股份有限公司","L","2012-01-06",,"A","沪深A股","CHN",65164,460800000,450432000,450432000,"湖南省长沙市宁乡县经济技术开发区站前路","农产品初加工服务；酱油（酿造酱油）的生产、销售；味精[谷氨酸纳（99%味精）（分装）、味精]的生产、销售；调味料（液体、固态）生产、销售；鸡精、食醋（酿造食醋、配制食醋）（在全国工业产品生产许可证有效期内生产、经营）；谷类及其他作物的种植、豆类和谷物的种植；预包装食品的批发（在食品流通许可证有效期内经营）。（不含未经审批的前置许可项目。涉及行政许可的凭许可证经营）。"
"002651.XSHE","002651","XSHE",3,"中小板","CNY","利君股份","成都利君实业股份有限公司","L","2012-01-06",,"A","沪深A股","CHN",62380,401000000,132800001,132800001,"四川省成都市武侯工业园武科东二路5号","研究制造、销售、机电设备（不含汽车）及配件，项目投资；经营本公司自产产品及技术的出口业务和本公司所需的机械设备、零配件、原辅材料及技术的进出口业务，但国家限定公司经营或禁止进出口的商品和技术除外。"
"002652.XSHE","002652","XSHE",3,"中小板","CNY","扬子新材","苏州扬子江新型材料股份有限公司","L","2012-01-19",,"A","沪深A股","CHN",64603,320040000,232986376,232986376,"江苏省苏州市相城区潘阳工业园春丰路88号","主研发、生产、加工、销售有机涂层板及其基板；销售：金属材料、建筑装饰材料；自营和代理各类商品和技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。"
"002653.XSHE","002653","XSHE",3,"中小板","CNY","海思科","西藏海思科药业集团股份有限公司","L","2012-01-17",,"A","沪深A股","CHN",65344,1080270000,439624800,439624800,"西藏自治区山南地区泽当镇香曲东路8号","许可项目：中成药、化学原料药及其制剂、抗生素、生化药品、生物制品（不含预防性生物制品和诊断药品）。（药品经营许可证有效期至2015年5月17日）。一般项目：销售化工原料（不含易燃易爆及剧毒化工原料）、中西药品及新产品的研究开发、技术服务、技术转让；设计制作代理。"
"002654.XSHE","002654","XSHE",3,"中小板","CNY","万润科技","深圳万润科技股份有限公司","L","2012-02-17",,"A","沪深A股","CHN",65341,176000000,120781000,120781000,"广东省深圳市光明新区光明办事处圳美公常路北侧雅盛科技工业园厂房B栋","LED应用与照明产品及其配件、LED光电元器件、红外线光电元器件及LED太阳能产品研发、设计、生产、销售；经营LED产品相关原材料；室内外照明工程的设计与施工；货物及技术进出口(以上不含法律、行政法规、国务院规定需前置审批及禁止的项目)。"
"002655.XSHE","002655","XSHE",3,"中小板","CNY","共达电声","山东共达电声股份有限公司","L","2012-02-17",,"A","沪深A股","CHN",63078,360000000,360000000,360000000,"山东省潍坊市坊子区凤山路68号","研发、生产和销售声学器件、半导体类微机电产品，高精度电子产品模具，电子产品自动化生产设备，与手机、汽车、电脑相关的电声组件或其他衍生产品；与以上技术、产品相关的解决方案和服务；进出口业务（不含分销）。"
"002656.XSHE","002656","XSHE",3,"中小板","CNY","卡奴迪路","广州卡奴迪路服饰股份有限公司","L","2012-02-28",,"A","沪深A股","CHN",63079,200000000,158375000,158375000,"广东省广州市天河区黄埔大道西638号富力科讯大厦12-13楼","零售业（具体经营项目请登录广州市商事主体信息公示平台查询。依法须经批准的项目，经相关部门批准后方可开展经营活动）。"
